Split,Mask,NonLandslide_Pixels,Landslide_Pixels,Total_Pixels,Positive_Ratio_%
TrainData,mask_3687.h5,16384,0,16384,0.0
TrainData,mask_3688.h5,16370,14,16384,0.08544921875
TrainData,mask_3689.h5,16384,0,16384,0.0
TrainData,mask_369.h5,16006,378,16384,2.30712890625
TrainData,mask_3690.h5,16384,0,16384,0.0
TrainData,mask_3691.h5,16384,0,16384,0.0
TrainData,mask_3692.h5,16384,0,16384,0.0
TrainData,mask_3693.h5,16384,0,16384,0.0
TrainData,mask_3694.h5,16384,0,16384,0.0
TrainData,mask_3695.h5,16384,0,16384,0.0
TrainData,mask_3696.h5,16384,0,16384,0.0
TrainData,mask_3697.h5,16384,0,16384,0.0
TrainData,mask_3698.h5,16384,0,16384,0.0
TrainData,mask_3699.h5,16384,0,16384,0.0
TrainData,mask_37.h5,16156,228,16384,1.3916015625
TrainData,mask_370.h5,16384,0,16384,0.0
TrainData,mask_3700.h5,16384,0,16384,0.0
TrainData,mask_3701.h5,16384,0,16384,0.0
TrainData,mask_3702.h5,16384,0,16384,0.0
TrainData,mask_3703.h5,16384,0,16384,0.0
TrainData,mask_3704.h5,16384,0,16384,0.0
TrainData,mask_3705.h5,16384,0,16384,0.0
TrainData,mask_3706.h5,16384,0,16384,0.0
TrainData,mask_3707.h5,16384,0,16384,0.0
TrainData,mask_3708.h5,16384,0,16384,0.0
TrainData,mask_3709.h5,16384,0,16384,0.0
TrainData,mask_371.h5,16384,0,16384,0.0
TrainData,mask_3710.h5,16384,0,16384,0.0
TrainData,mask_3711.h5,16384,0,16384,0.0
TrainData,mask_3712.h5,16384,0,16384,0.0
TrainData,mask_3713.h5,16325,59,16384,0.360107421875
TrainData,mask_3714.h5,16384,0,16384,0.0
TrainData,mask_3715.h5,16384,0,16384,0.0
TrainData,mask_3716.h5,16371,13,16384,0.079345703125
TrainData,mask_3717.h5,16384,0,16384,0.0
TrainData,mask_3718.h5,16384,0,16384,0.0
TrainData,mask_3719.h5,16384,0,16384,0.0
TrainData,mask_372.h5,16384,0,16384,0.0
TrainData,mask_3720.h5,16384,0,16384,0.0
TrainData,mask_3721.h5,16384,0,16384,0.0
TrainData,mask_3722.h5,16384,0,16384,0.0
TrainData,mask_3723.h5,16384,0,16384,0.0
TrainData,mask_3724.h5,16384,0,16384,0.0
TrainData,mask_3725.h5,16351,33,16384,0.201416015625
TrainData,mask_3726.h5,16384,0,16384,0.0
TrainData,mask_3727.h5,16384,0,16384,0.0
TrainData,mask_3728.h5,16384,0,16384,0.0
TrainData,mask_3729.h5,16384,0,16384,0.0
TrainData,mask_373.h5,16319,65,16384,0.396728515625
TrainData,mask_3730.h5,16384,0,16384,0.0
TrainData,mask_3731.h5,16384,0,16384,0.0
TrainData,mask_3732.h5,16384,0,16384,0.0
TrainData,mask_3733.h5,16384,0,16384,0.0
TrainData,mask_3734.h5,16384,0,16384,0.0
TrainData,mask_3735.h5,16384,0,16384,0.0
TrainData,mask_3736.h5,16384,0,16384,0.0
TrainData,mask_3737.h5,16384,0,16384,0.0
TrainData,mask_3738.h5,16384,0,16384,0.0
TrainData,mask_3739.h5,16384,0,16384,0.0
TrainData,mask_374.h5,16384,0,16384,0.0
TrainData,mask_3740.h5,16384,0,16384,0.0
TrainData,mask_3741.h5,16384,0,16384,0.0
TrainData,mask_3742.h5,16384,0,16384,0.0
TrainData,mask_3743.h5,16384,0,16384,0.0
TrainData,mask_3744.h5,16384,0,16384,0.0
TrainData,mask_3745.h5,16384,0,16384,0.0
TrainData,mask_3746.h5,16384,0,16384,0.0
TrainData,mask_3747.h5,16384,0,16384,0.0
TrainData,mask_3748.h5,16384,0,16384,0.0
TrainData,mask_3749.h5,16384,0,16384,0.0
TrainData,mask_375.h5,16260,124,16384,0.7568359375
TrainData,mask_3750.h5,16384,0,16384,0.0
TrainData,mask_3751.h5,16384,0,16384,0.0
TrainData,mask_3752.h5,16384,0,16384,0.0
TrainData,mask_3753.h5,16384,0,16384,0.0
TrainData,mask_3754.h5,16384,0,16384,0.0
TrainData,mask_3755.h5,16384,0,16384,0.0
TrainData,mask_3756.h5,16384,0,16384,0.0
TrainData,mask_3757.h5,16384,0,16384,0.0
TrainData,mask_3758.h5,16384,0,16384,0.0
TrainData,mask_3759.h5,16384,0,16384,0.0
TrainData,mask_376.h5,15736,648,16384,3.955078125
TrainData,mask_3760.h5,16384,0,16384,0.0
TrainData,mask_3761.h5,16384,0,16384,0.0
TrainData,mask_3762.h5,16384,0,16384,0.0
TrainData,mask_3763.h5,16384,0,16384,0.0
TrainData,mask_3764.h5,16384,0,16384,0.0
TrainData,mask_3765.h5,16384,0,16384,0.0
TrainData,mask_3766.h5,16384,0,16384,0.0
TrainData,mask_3767.h5,16384,0,16384,0.0
TrainData,mask_3768.h5,16384,0,16384,0.0
TrainData,mask_3769.h5,16384,0,16384,0.0
TrainData,mask_377.h5,16337,47,16384,0.286865234375
TrainData,mask_3770.h5,16384,0,16384,0.0
TrainData,mask_3771.h5,16384,0,16384,0.0
TrainData,mask_3772.h5,16384,0,16384,0.0
TrainData,mask_3773.h5,16384,0,16384,0.0
TrainData,mask_3774.h5,16384,0,16384,0.0
TrainData,mask_3775.h5,16384,0,16384,0.0
TrainData,mask_3776.h5,16384,0,16384,0.0
TrainData,mask_3777.h5,16384,0,16384,0.0
TrainData,mask_3778.h5,16384,0,16384,0.0
TrainData,mask_3779.h5,16384,0,16384,0.0
TrainData,mask_378.h5,16384,0,16384,0.0
TrainData,mask_3780.h5,16384,0,16384,0.0
TrainData,mask_3781.h5,16384,0,16384,0.0
TrainData,mask_3782.h5,16384,0,16384,0.0
TrainData,mask_3783.h5,16384,0,16384,0.0
TrainData,mask_3784.h5,16384,0,16384,0.0
TrainData,mask_3785.h5,16384,0,16384,0.0
TrainData,mask_3786.h5,16384,0,16384,0.0
TrainData,mask_3787.h5,16384,0,16384,0.0
TrainData,mask_3788.h5,16384,0,16384,0.0
TrainData,mask_3789.h5,16384,0,16384,0.0
TrainData,mask_379.h5,16384,0,16384,0.0
TrainData,mask_3790.h5,16384,0,16384,0.0
TrainData,mask_3791.h5,16384,0,16384,0.0
TrainData,mask_3792.h5,16384,0,16384,0.0
TrainData,mask_3793.h5,16384,0,16384,0.0
TrainData,mask_3794.h5,16384,0,16384,0.0
TrainData,mask_3795.h5,16384,0,16384,0.0
TrainData,mask_3796.h5,16384,0,16384,0.0
TrainData,mask_3797.h5,16384,0,16384,0.0
TrainData,mask_3798.h5,16384,0,16384,0.0
TrainData,mask_3799.h5,16384,0,16384,0.0
TrainData,mask_38.h5,16087,297,16384,1.812744140625
TrainData,mask_380.h5,16196,188,16384,1.1474609375
TrainData,mask_381.h5,15317,1067,16384,6.512451171875
TrainData,mask_382.h5,14526,1858,16384,11.34033203125
TrainData,mask_383.h5,14161,2223,16384,13.568115234375
TrainData,mask_384.h5,14897,1487,16384,9.075927734375
TrainData,mask_385.h5,14661,1723,16384,10.516357421875
TrainData,mask_386.h5,14001,2383,16384,14.544677734375
TrainData,mask_387.h5,15969,415,16384,2.532958984375
TrainData,mask_388.h5,16293,91,16384,0.555419921875
TrainData,mask_389.h5,16384,0,16384,0.0
TrainData,mask_39.h5,16253,131,16384,0.799560546875
TrainData,mask_390.h5,16037,347,16384,2.117919921875
TrainData,mask_391.h5,15143,1241,16384,7.574462890625
TrainData,mask_392.h5,15815,569,16384,3.472900390625
TrainData,mask_393.h5,16119,265,16384,1.617431640625
TrainData,mask_394.h5,16342,42,16384,0.25634765625
TrainData,mask_395.h5,16119,265,16384,1.617431640625
TrainData,mask_396.h5,16302,82,16384,0.50048828125
TrainData,mask_397.h5,16290,94,16384,0.57373046875
TrainData,mask_398.h5,16158,226,16384,1.37939453125
TrainData,mask_399.h5,15517,867,16384,5.291748046875
TrainData,mask_4.h5,16173,211,16384,1.287841796875
TrainData,mask_40.h5,16233,151,16384,0.921630859375
TrainData,mask_400.h5,16303,81,16384,0.494384765625
TrainData,mask_401.h5,16346,38,16384,0.23193359375
TrainData,mask_402.h5,16384,0,16384,0.0
TrainData,mask_403.h5,16384,0,16384,0.0
TrainData,mask_404.h5,16384,0,16384,0.0
TrainData,mask_405.h5,16317,67,16384,0.408935546875
TrainData,mask_406.h5,16325,59,16384,0.360107421875
TrainData,mask_407.h5,16384,0,16384,0.0
TrainData,mask_408.h5,16384,0,16384,0.0
TrainData,mask_409.h5,16150,234,16384,1.42822265625
TrainData,mask_41.h5,15310,1074,16384,6.55517578125
TrainData,mask_410.h5,16029,355,16384,2.166748046875
TrainData,mask_411.h5,16384,0,16384,0.0
TrainData,mask_412.h5,16384,0,16384,0.0
TrainData,mask_413.h5,16384,0,16384,0.0
TrainData,mask_414.h5,16384,0,16384,0.0
TrainData,mask_415.h5,16384,0,16384,0.0
TrainData,mask_416.h5,16337,47,16384,0.286865234375
TrainData,mask_417.h5,16384,0,16384,0.0
TrainData,mask_418.h5,16384,0,16384,0.0
TrainData,mask_419.h5,16384,0,16384,0.0
TrainData,mask_42.h5,15698,686,16384,4.18701171875
TrainData,mask_420.h5,16208,176,16384,1.07421875
TrainData,mask_421.h5,15593,791,16384,4.827880859375
TrainData,mask_422.h5,15736,648,16384,3.955078125
TrainData,mask_423.h5,14773,1611,16384,9.832763671875
TrainData,mask_424.h5,13960,2424,16384,14.794921875
TrainData,mask_425.h5,16182,202,16384,1.23291015625
TrainData,mask_426.h5,15763,621,16384,3.790283203125
TrainData,mask_427.h5,14436,1948,16384,11.8896484375
TrainData,mask_428.h5,16332,52,16384,0.3173828125
TrainData,mask_429.h5,16283,101,16384,0.616455078125
TrainData,mask_43.h5,16334,50,16384,0.30517578125
TrainData,mask_430.h5,16303,81,16384,0.494384765625
TrainData,mask_431.h5,16384,0,16384,0.0
TrainData,mask_432.h5,15884,500,16384,3.0517578125
TrainData,mask_433.h5,15344,1040,16384,6.34765625
TrainData,mask_434.h5,16381,3,16384,0.018310546875
TrainData,mask_435.h5,16328,56,16384,0.341796875
TrainData,mask_436.h5,15336,1048,16384,6.396484375
TrainData,mask_437.h5,16015,369,16384,2.252197265625
TrainData,mask_438.h5,16196,188,16384,1.1474609375
TrainData,mask_439.h5,15889,495,16384,3.021240234375
TrainData,mask_44.h5,16346,38,16384,0.23193359375
TrainData,mask_440.h5,16023,361,16384,2.203369140625
TrainData,mask_441.h5,16256,128,16384,0.78125
TrainData,mask_442.h5,15881,503,16384,3.070068359375
TrainData,mask_443.h5,16384,0,16384,0.0
TrainData,mask_444.h5,16331,53,16384,0.323486328125
TrainData,mask_445.h5,15056,1328,16384,8.10546875
TrainData,mask_446.h5,16106,278,16384,1.69677734375
TrainData,mask_447.h5,16158,226,16384,1.37939453125
TrainData,mask_448.h5,16384,0,16384,0.0
TrainData,mask_449.h5,16384,0,16384,0.0
TrainData,mask_45.h5,16384,0,16384,0.0
TrainData,mask_450.h5,16143,241,16384,1.470947265625
TrainData,mask_451.h5,15350,1034,16384,6.31103515625
TrainData,mask_452.h5,16384,0,16384,0.0
TrainData,mask_453.h5,16384,0,16384,0.0
TrainData,mask_454.h5,16316,68,16384,0.4150390625
TrainData,mask_455.h5,16384,0,16384,0.0
TrainData,mask_456.h5,16384,0,16384,0.0
TrainData,mask_457.h5,16384,0,16384,0.0
TrainData,mask_458.h5,16202,182,16384,1.11083984375
TrainData,mask_459.h5,16140,244,16384,1.4892578125
TrainData,mask_46.h5,16384,0,16384,0.0
TrainData,mask_460.h5,16384,0,16384,0.0
TrainData,mask_461.h5,15873,511,16384,3.118896484375
TrainData,mask_462.h5,15185,1199,16384,7.318115234375
TrainData,mask_463.h5,15383,1001,16384,6.109619140625
TrainData,mask_464.h5,15900,484,16384,2.9541015625
TrainData,mask_465.h5,15809,575,16384,3.509521484375
TrainData,mask_466.h5,15180,1204,16384,7.3486328125
TrainData,mask_467.h5,16250,134,16384,0.81787109375
TrainData,mask_468.h5,16024,360,16384,2.197265625
TrainData,mask_469.h5,15715,669,16384,4.083251953125
TrainData,mask_47.h5,16384,0,16384,0.0
TrainData,mask_470.h5,16384,0,16384,0.0
TrainData,mask_471.h5,16297,87,16384,0.531005859375
TrainData,mask_472.h5,16118,266,16384,1.62353515625
TrainData,mask_473.h5,14177,2207,16384,13.470458984375
TrainData,mask_474.h5,12565,3819,16384,23.309326171875
TrainData,mask_475.h5,14205,2179,16384,13.299560546875
TrainData,mask_476.h5,16360,24,16384,0.146484375
TrainData,mask_477.h5,14231,2153,16384,13.140869140625
TrainData,mask_478.h5,15639,745,16384,4.547119140625
TrainData,mask_479.h5,16052,332,16384,2.0263671875
TrainData,mask_48.h5,16384,0,16384,0.0
TrainData,mask_480.h5,16219,165,16384,1.007080078125
TrainData,mask_481.h5,16263,121,16384,0.738525390625
TrainData,mask_482.h5,16337,47,16384,0.286865234375
TrainData,mask_483.h5,14455,1929,16384,11.773681640625
TrainData,mask_484.h5,16384,0,16384,0.0
TrainData,mask_485.h5,16336,48,16384,0.29296875
TrainData,mask_486.h5,16281,103,16384,0.628662109375
TrainData,mask_487.h5,16384,0,16384,0.0
TrainData,mask_488.h5,16384,0,16384,0.0
TrainData,mask_489.h5,16384,0,16384,0.0
TrainData,mask_49.h5,16363,21,16384,0.128173828125
TrainData,mask_490.h5,16384,0,16384,0.0
TrainData,mask_491.h5,16384,0,16384,0.0
TrainData,mask_492.h5,16297,87,16384,0.531005859375
TrainData,mask_493.h5,16384,0,16384,0.0
TrainData,mask_494.h5,16313,71,16384,0.433349609375
TrainData,mask_495.h5,16277,107,16384,0.653076171875
TrainData,mask_496.h5,16335,49,16384,0.299072265625
TrainData,mask_497.h5,16288,96,16384,0.5859375
TrainData,mask_498.h5,16384,0,16384,0.0
TrainData,mask_499.h5,16384,0,16384,0.0
TrainData,mask_5.h5,16119,265,16384,1.617431640625
TrainData,mask_50.h5,16355,29,16384,0.177001953125
TrainData,mask_500.h5,16224,160,16384,0.9765625
TrainData,mask_501.h5,15030,1354,16384,8.26416015625
TrainData,mask_502.h5,15893,491,16384,2.996826171875
TrainData,mask_503.h5,16371,13,16384,0.079345703125
TrainData,mask_504.h5,16314,70,16384,0.42724609375
TrainData,mask_505.h5,16030,354,16384,2.16064453125
TrainData,mask_506.h5,16234,150,16384,0.91552734375
TrainData,mask_507.h5,16238,146,16384,0.89111328125
TrainData,mask_508.h5,15930,454,16384,2.77099609375
TrainData,mask_509.h5,15137,1247,16384,7.611083984375
TrainData,mask_51.h5,14375,2009,16384,12.261962890625
TrainData,mask_510.h5,16035,349,16384,2.130126953125
TrainData,mask_511.h5,16282,102,16384,0.62255859375
TrainData,mask_512.h5,11547,4837,16384,29.522705078125
TrainData,mask_513.h5,15263,1121,16384,6.842041015625
TrainData,mask_514.h5,14570,1814,16384,11.07177734375
TrainData,mask_515.h5,9552,6832,16384,41.69921875
TrainData,mask_516.h5,14593,1791,16384,10.931396484375
TrainData,mask_517.h5,15353,1031,16384,6.292724609375
TrainData,mask_518.h5,12553,3831,16384,23.382568359375
TrainData,mask_519.h5,10098,6286,16384,38.36669921875
TrainData,mask_52.h5,16384,0,16384,0.0
TrainData,mask_520.h5,14447,1937,16384,11.822509765625
TrainData,mask_521.h5,15762,622,16384,3.79638671875
TrainData,mask_522.h5,15832,552,16384,3.369140625
TrainData,mask_523.h5,16376,8,16384,0.048828125
TrainData,mask_524.h5,16384,0,16384,0.0
TrainData,mask_525.h5,16345,39,16384,0.238037109375
TrainData,mask_526.h5,16384,0,16384,0.0
TrainData,mask_527.h5,16187,197,16384,1.202392578125
TrainData,mask_528.h5,16353,31,16384,0.189208984375
TrainData,mask_529.h5,16361,23,16384,0.140380859375
TrainData,mask_53.h5,16150,234,16384,1.42822265625
TrainData,mask_530.h5,16384,0,16384,0.0
TrainData,mask_531.h5,16065,319,16384,1.947021484375
TrainData,mask_532.h5,16384,0,16384,0.0
TrainData,mask_533.h5,16280,104,16384,0.634765625
TrainData,mask_534.h5,16265,119,16384,0.726318359375
TrainData,mask_535.h5,16373,11,16384,0.067138671875
TrainData,mask_536.h5,16345,39,16384,0.238037109375
TrainData,mask_537.h5,16326,58,16384,0.35400390625
TrainData,mask_538.h5,16299,85,16384,0.518798828125
TrainData,mask_539.h5,16384,0,16384,0.0
TrainData,mask_54.h5,16334,50,16384,0.30517578125
TrainData,mask_540.h5,16384,0,16384,0.0
TrainData,mask_541.h5,16099,285,16384,1.739501953125
TrainData,mask_542.h5,15279,1105,16384,6.744384765625
TrainData,mask_543.h5,15143,1241,16384,7.574462890625
TrainData,mask_544.h5,16384,0,16384,0.0
TrainData,mask_545.h5,16384,0,16384,0.0
TrainData,mask_546.h5,16384,0,16384,0.0
TrainData,mask_547.h5,15180,1204,16384,7.3486328125
TrainData,mask_548.h5,14961,1423,16384,8.685302734375
TrainData,mask_549.h5,16011,373,16384,2.276611328125
TrainData,mask_55.h5,16384,0,16384,0.0
TrainData,mask_550.h5,13311,3073,16384,18.756103515625
TrainData,mask_551.h5,16384,0,16384,0.0
TrainData,mask_552.h5,16145,239,16384,1.458740234375
TrainData,mask_553.h5,13318,3066,16384,18.71337890625
TrainData,mask_554.h5,14171,2213,16384,13.507080078125
TrainData,mask_555.h5,14035,2349,16384,14.337158203125
TrainData,mask_556.h5,14980,1404,16384,8.5693359375
TrainData,mask_557.h5,15466,918,16384,5.60302734375
TrainData,mask_558.h5,14845,1539,16384,9.393310546875
TrainData,mask_559.h5,15391,993,16384,6.060791015625
TrainData,mask_56.h5,16384,0,16384,0.0
TrainData,mask_560.h5,15152,1232,16384,7.51953125
TrainData,mask_561.h5,14962,1422,16384,8.67919921875
TrainData,mask_562.h5,15478,906,16384,5.52978515625
TrainData,mask_563.h5,15655,729,16384,4.449462890625
TrainData,mask_564.h5,16099,285,16384,1.739501953125
TrainData,mask_565.h5,16384,0,16384,0.0
TrainData,mask_566.h5,16333,51,16384,0.311279296875
TrainData,mask_567.h5,16316,68,16384,0.4150390625
TrainData,mask_568.h5,16384,0,16384,0.0
TrainData,mask_569.h5,16384,0,16384,0.0
TrainData,mask_57.h5,16384,0,16384,0.0
TrainData,mask_570.h5,16372,12,16384,0.0732421875
TrainData,mask_571.h5,16384,0,16384,0.0
TrainData,mask_572.h5,16384,0,16384,0.0
TrainData,mask_573.h5,16384,0,16384,0.0
TrainData,mask_574.h5,16384,0,16384,0.0
TrainData,mask_575.h5,16384,0,16384,0.0
TrainData,mask_576.h5,16216,168,16384,1.025390625
TrainData,mask_577.h5,16371,13,16384,0.079345703125
TrainData,mask_578.h5,16384,0,16384,0.0
TrainData,mask_579.h5,16384,0,16384,0.0
TrainData,mask_58.h5,15958,426,16384,2.60009765625
TrainData,mask_580.h5,16384,0,16384,0.0
TrainData,mask_581.h5,16384,0,16384,0.0
TrainData,mask_582.h5,15276,1108,16384,6.7626953125
TrainData,mask_583.h5,16251,133,16384,0.811767578125
TrainData,mask_584.h5,16067,317,16384,1.934814453125
TrainData,mask_585.h5,14096,2288,16384,13.96484375
TrainData,mask_586.h5,15398,986,16384,6.01806640625
TrainData,mask_587.h5,16148,236,16384,1.4404296875
TrainData,mask_588.h5,15678,706,16384,4.30908203125
TrainData,mask_589.h5,15148,1236,16384,7.5439453125
TrainData,mask_59.h5,16020,364,16384,2.2216796875
TrainData,mask_590.h5,14839,1545,16384,9.429931640625
TrainData,mask_591.h5,13727,2657,16384,16.217041015625
TrainData,mask_592.h5,14895,1489,16384,9.088134765625
TrainData,mask_593.h5,14291,2093,16384,12.774658203125
TrainData,mask_594.h5,14710,1674,16384,10.21728515625
TrainData,mask_595.h5,15059,1325,16384,8.087158203125
TrainData,mask_596.h5,15174,1210,16384,7.38525390625
TrainData,mask_597.h5,14742,1642,16384,10.02197265625
TrainData,mask_598.h5,14560,1824,16384,11.1328125
TrainData,mask_599.h5,15747,637,16384,3.887939453125
TrainData,mask_6.h5,16100,284,16384,1.7333984375
TrainData,mask_60.h5,16343,41,16384,0.250244140625
TrainData,mask_600.h5,16112,272,16384,1.66015625
TrainData,mask_601.h5,15938,446,16384,2.72216796875
TrainData,mask_602.h5,16306,78,16384,0.47607421875
TrainData,mask_603.h5,15261,1123,16384,6.854248046875
TrainData,mask_604.h5,16288,96,16384,0.5859375
TrainData,mask_605.h5,16125,259,16384,1.580810546875
TrainData,mask_606.h5,16205,179,16384,1.092529296875
TrainData,mask_607.h5,15988,396,16384,2.4169921875
TrainData,mask_608.h5,15699,685,16384,4.180908203125
TrainData,mask_609.h5,15258,1126,16384,6.87255859375
TrainData,mask_61.h5,16384,0,16384,0.0
TrainData,mask_610.h5,16384,0,16384,0.0
TrainData,mask_611.h5,16384,0,16384,0.0
TrainData,mask_612.h5,16384,0,16384,0.0
TrainData,mask_613.h5,16384,0,16384,0.0
TrainData,mask_614.h5,16384,0,16384,0.0
TrainData,mask_615.h5,16384,0,16384,0.0
TrainData,mask_616.h5,16384,0,16384,0.0
TrainData,mask_617.h5,16384,0,16384,0.0
TrainData,mask_618.h5,16384,0,16384,0.0
TrainData,mask_619.h5,16384,0,16384,0.0
TrainData,mask_62.h5,14904,1480,16384,9.033203125
TrainData,mask_620.h5,16384,0,16384,0.0
TrainData,mask_621.h5,16384,0,16384,0.0
TrainData,mask_622.h5,16014,370,16384,2.25830078125
TrainData,mask_623.h5,15884,500,16384,3.0517578125
TrainData,mask_624.h5,15991,393,16384,2.398681640625
TrainData,mask_625.h5,13117,3267,16384,19.940185546875
TrainData,mask_626.h5,15033,1351,16384,8.245849609375
TrainData,mask_627.h5,16384,0,16384,0.0
TrainData,mask_628.h5,16384,0,16384,0.0
TrainData,mask_629.h5,15594,790,16384,4.82177734375
TrainData,mask_63.h5,15698,686,16384,4.18701171875
TrainData,mask_630.h5,15660,724,16384,4.4189453125
TrainData,mask_631.h5,15531,853,16384,5.206298828125
TrainData,mask_632.h5,16057,327,16384,1.995849609375
TrainData,mask_633.h5,16296,88,16384,0.537109375
TrainData,mask_634.h5,15850,534,16384,3.25927734375
TrainData,mask_635.h5,16259,125,16384,0.762939453125
TrainData,mask_636.h5,15772,612,16384,3.7353515625
TrainData,mask_637.h5,16384,0,16384,0.0
TrainData,mask_638.h5,15963,421,16384,2.569580078125
TrainData,mask_639.h5,15584,800,16384,4.8828125
TrainData,mask_64.h5,16114,270,16384,1.64794921875
TrainData,mask_640.h5,16276,108,16384,0.6591796875
TrainData,mask_641.h5,16015,369,16384,2.252197265625
TrainData,mask_642.h5,16324,60,16384,0.3662109375
TrainData,mask_643.h5,16323,61,16384,0.372314453125
TrainData,mask_644.h5,16294,90,16384,0.54931640625
TrainData,mask_645.h5,16025,359,16384,2.191162109375
TrainData,mask_646.h5,15417,967,16384,5.902099609375
TrainData,mask_647.h5,16269,115,16384,0.701904296875
TrainData,mask_648.h5,16384,0,16384,0.0
TrainData,mask_649.h5,15859,525,16384,3.204345703125
TrainData,mask_65.h5,16095,289,16384,1.763916015625
TrainData,mask_650.h5,16062,322,16384,1.96533203125
TrainData,mask_651.h5,15573,811,16384,4.949951171875
TrainData,mask_652.h5,16360,24,16384,0.146484375
TrainData,mask_653.h5,16268,116,16384,0.7080078125
TrainData,mask_654.h5,16384,0,16384,0.0
TrainData,mask_655.h5,16299,85,16384,0.518798828125
TrainData,mask_656.h5,16380,4,16384,0.0244140625
TrainData,mask_657.h5,16312,72,16384,0.439453125
TrainData,mask_658.h5,16352,32,16384,0.1953125
TrainData,mask_659.h5,16384,0,16384,0.0
TrainData,mask_66.h5,16380,4,16384,0.0244140625
TrainData,mask_660.h5,16384,0,16384,0.0
TrainData,mask_661.h5,16384,0,16384,0.0
TrainData,mask_662.h5,16384,0,16384,0.0
TrainData,mask_663.h5,16384,0,16384,0.0
TrainData,mask_664.h5,16360,24,16384,0.146484375
TrainData,mask_665.h5,16335,49,16384,0.299072265625
TrainData,mask_666.h5,16370,14,16384,0.08544921875
TrainData,mask_667.h5,16298,86,16384,0.52490234375
TrainData,mask_668.h5,15795,589,16384,3.594970703125
TrainData,mask_669.h5,15788,596,16384,3.6376953125
TrainData,mask_67.h5,16109,275,16384,1.678466796875
TrainData,mask_670.h5,16284,100,16384,0.6103515625
TrainData,mask_671.h5,16203,181,16384,1.104736328125
TrainData,mask_672.h5,16384,0,16384,0.0
TrainData,mask_673.h5,16321,63,16384,0.384521484375
TrainData,mask_674.h5,16384,0,16384,0.0
TrainData,mask_675.h5,16306,78,16384,0.47607421875
TrainData,mask_676.h5,16372,12,16384,0.0732421875
TrainData,mask_677.h5,16384,0,16384,0.0
TrainData,mask_678.h5,16384,0,16384,0.0
TrainData,mask_679.h5,15546,838,16384,5.11474609375
TrainData,mask_68.h5,16303,81,16384,0.494384765625
TrainData,mask_680.h5,15542,842,16384,5.13916015625
TrainData,mask_681.h5,15106,1278,16384,7.80029296875
TrainData,mask_682.h5,16156,228,16384,1.3916015625
